Registre su tipo de empresa / organización / ciudadano:;Registre el tamaño de su empresa / organización:;¿Usted posee RISE / RUEPS ?*;¿Usted posee RUC?*;Provincia:;Género:;Seleccione su actividad económica de acuerdo a la clasificación CIIU *;Seleccione la actividad económica de su institución;¿Tiene conocimientos de computación y navegación en internet?;¿Realiza ventas por Internet?*;¿Desearía realizar ventas a través de Internet?;¿Tiene página web de su negocio/empresa/organización?;¿Tiene su página web seguridades en línea (online), respecto a las transacciones (compras-venta) que se realizan?;¿Desearía contar con un sitio web seguro para realizar transacciones  a través de internet (online) completas en forma directa?;¿A quien vende sus productos/servicios actualmente en internet?;¿A quien quisiera vender sus productos/servicios?;¿Utiliza sistemas de facturación electrónica en su empresa?;¿Participa de prácticas de comercialización, como ferias, entre otras?;¿Cómo realiza la entrega de sus productos?;¿Tiene personal dedicado a Comercio Electrónico?;¿Qué medios de pago utiliza?;¿Cuál es el tiempo de entrega del producto/servicio?;¿Qué estrategias de marketing utiliza?;¿Utiliza firma electrónica, para realizar compras, ventas, firmas de contratos, etc?;¿Tiene importancia para su empresa/organización la existencia de incentivos ayudas (exenciones fiscales, subvenciones, préstamos bonificados, etc.) para implementar soluciones digitales?;¿Dispone de un plan de inversiones específico, para la implementación de soluciones digitales?;¿Cuál ha sido su nivel de inversión en soluciones digitales durante los últimos 2 años? Describa si lo considera oportuno por cada área:;¿Cuál será su nivel de inversión durante los próximos 5 años? Describa si lo considera oportuno por cada área: ;¿Usted pertenece a un Gremio, Cámara o Asociación?;¿El gremio, cámara o asociación al que pertenece a buscado proyectos de inversión para su implementación y adopción de las nuevas tecnologías emergentes?;¿El gremio, cámara o asocación que pertenece a trabajado o a buscado apoyo en el Ministerio de Producción Comercio Exterior Inversiones y Pesca (MPCEIP) o en el Ministerio de Telecomunicaciones y de la Sociedad de la Información (MINTEL) para captar inversiones para hacer esta transformación digital?;¿Qué grado de aportación presentan sus proyectos de I+D+i para la puesta en marcha de soluciones que permitan alcanzar la transformación digital de su empresa? *;¿En qué grado han identificado, valorado y priorizado iniciativas innovadoras orientadas a soluciones que permitan alcanzar la transformación digital de su empresa?;¿Cuál es el grado de automatización actual de los procesos productivos de su organización?;¿Cuál es la capacidad actual de su organización para manejar tiempos de producción más cortos?;¿Cuál es la capacidad actual de su organización para llevar a cabo una personalización masiva de sus productos y servicios?;¿Cuál es el grado de motivación de los empleados de su organización para impulsar de forma proactiva un proceso de transformación digital?;¿En qué grado su organización colabora con otros agentes (proveedores, clientes, entidades financieras, universidades, centros de investigación, clúster…) para el desarrollo de soluciones tecnológicos?;En qué medida cuenta su organización con las habilidades y cualificaciones digitales respecto a las siguientes opciones:;En qué medida se han detectado las necesidades de sus empleados con respecto a las habilidades y cualificaciones digitales, en cada una de las áreas que se mencionan a continuación:;¿Conoce su personal las innovaciones tecnológicas que se están desarrollando en su empresa?* ;¿Conoce técnicas innovadoras para el diseño de productos y servicios centrados en el cliente?* ;¿Conoce metodologías de gestión de proyectos orientadas a la mejora continua?* ;¿Ha identificado las oportunidades que otras tendencias tecnológicas pueden aportar en su trabajo u organización?* ;¿Conoce cómo la empresa opera online las actividades y la satisfacción de sus clientes?* ;¿Conoce las oportunidades que el IOT (Internet de las cosas) puede aportar en su trabajo y empresa?* ;¿Conoce las oportunidades que el SMALL DATA y BIG DATA  (Datos masivos) pueden aportar en su trabajo y empresa?* ;¿Conoce las oportunidades que el IA (Inteligencia artificial) puede aportar en su trabajo y empresa?* ;¿Su logística tiene incorporado un sistema de trazabilidad de sus ventas?;¿Cuenta su empresa con un sistema informático para mejorar las relaciones con el cliente?;¿Ha planificado adquirir nuevas tecnologías en su organización?;¿Dispone de soluciones tecnológicas en su organización/empresa? *;¿En que medida cuentan con soluciones tecnológicas que ayudan a mejorar la sostenibilidad de su organización?;¿Dispone de una estrategia de transformación digital? *;¿Considera usted que la transformación digital pueda darle una ventaja ante sus competidores?;¿Cuál considera que es el nivel de digitalización de sus procesos? ;¿Cuál es el nivel del uso de habilitadores digitales  en su cadena de valor?;Valore la capacidad de la infraestructura tecnológica actual de su empresa para implementar un proceso de transformación digital;¿En qué medida los sistemas de información de su organización generan datos en tiempo real a lo largo de la cadena de valor (información proveniente de la maquinaria o de los procesos)?;¿Cuál es el nivel de calidad de la información generada por los sistemas de información de su organización?;¿En qué medida se comparten y utilizan los datos generados por los sistemas de información entre las diferentes áreas de la empresa?;¿En qué medida se comparten y utilizan los datos generados por los sistemas de información con sus clientes?;¿En qué medida tiene digitalizados sus canales de distribución a las necesidades de sus clientes?;¿En qué medida se comparten y utilizan los datos generados por los sistemas de información con sus proveedores?;¿Su empresa/organización cuenta con roles digitales claves para la transformación digital?*;Valore el grado de implantación y distribución en su empresa de los siguientes roles digitales claves para la transformación digital:;¿Tiene página web su institución?;¿Los servicios/productos que se ofertan en la página web ofrecen todas las garantías de seguridad en línea (online) para los usuarios?;¿Desearía contar con un sitio web seguro para ofertar sus servicios a través de internet (online) para sus usuarios?;¿A quien presta servicios su institución a través de internet?;¿Tiene personal dedicado a la administración de su página web y redes sociales?;¿Utiliza firma electrónica, para generar oficios, servicios, firmas de contratos, etc?;¿Tiene importancia para su institución la existencia de incentivos, ayudas (exenciones fiscales, subvenciones, préstamos bonificados, etc.) para implementar soluciones digitales?;¿Dispone de un plan de inversiones específico para la implementación de soluciones digitales?;¿En qué grado han identificado, valorado y priorizado iniciativas innovadoras orientadas a soluciones que permitan alcanzar la transformación digital de su institución?;¿Cuál es el grado de automatización actual de los procesos de su institución?;¿Cuál es la capacidad actual de su institución para manejar tiempos de producción más cortos?;¿Cuál es el grado de motivación de los empleados de su institución para impulsar de forma proactiva un proceso de transformación digital?;¿Cuál es el nivel de su institución con respecto a las habilidades y cualificaciones digitales en relación a la transformación digital?;¿En qué nivel se ha detectado en su institución la necesidad de tener habilidades y cualificaciones digitales, en cada una de las siguientes áreas?;¿Cuál es el nivel del uso de habilitadores digitales  en su institución?;¿Conoce usted y sus funcionarios las innovaciones tecnológicas que se están desarrollando en su institución?;¿Conoce las oportunidades que el IOT (Internet de las cosas) puede aportar en su Institución?;¿Conoce las oportunidades que el SMALL DATA y BIG DATA  (Datos masivos) pueden aportar en su institución?;¿Conoce las oportunidades que el IA (Inteligencia artificial) puede aportar en su institución?;¿Considera usted que la transformación digital pueda darle una ventaja en la mejora de sus servicios/productos?;Valore la capacidad de la infraestructura tecnológica actual de su institución para implementar un proceso de transformación digital;¿En qué medida los sistemas de información de su institución generan datos en tiempo real a lo largo del proceso de sus servicios?;¿Cuál es el nivel de calidad de la información generada por los sistemas de información de su institución?;¿En qué medida se comparten y utilizan los datos generados por los sistemas de información entre las diferentes áreas de la institución?;¿En qué medida se comparten y utilizan los datos generados por los sistemas de información con sus usuarios?;¿En qué medida se comparten y utilizan los datos generados por los sistemas de información con sus proveedores?;¿Usted y sus colaboradores/empleados se aseguran que las gestiones que realizan en internet (online) son seguras?;¿Usted y sus colaboradores/empleados utilizan filtros avanzados para que sus búsquedas de información sean más efectivas?;¿Usted y sus colaboradores/empleados se mantienen informados de los temas profesionalmente interesantes a través de alertas, suscripciones… y/o aplicaciones agregadoras de contenidos?;¿Utiliza herramientas para guardar, organizar y compartir información relevante proveniente de diferentes fuentes?;¿Usted compara (contrasta) las diferentes fuentes de información en la red para comprobar su fiabilidad?;¿Aprovecha las tecnologías para flexibilizar las tareas asignadas a los puestos de trabajo?;¿Utiliza herramientas digitales de trabajo desde cualquier dispositivo y lugar?;¿Elabora y comparte documentos con otras personas de su entorno laboral mediante herramientas colaborativas?;¿Coordina reuniones con el equipo y/o compañeros mediante herramientas digitales o utiliza sistemas de videconferencia para hacer telereuniones(video conferencias)?;¿Aplica las herramientas digitales para organizar el trabajo propio y del equipo?;¿Participa en entornos virtuales de aprendizaje, internos de la empresa o externos?;¿Conoce cómo utilizar herramientas de búsqueda avanzada en Internet para mejorar los resultados en función de sus necesidades?;¿Identifica parámetros que deben cumplir las páginas web y la información online para considerar su confiabilidad y calidad?;¿Clasifica la información mediante archivos y carpetas para facilitar su localización posterior?;¿Conoce o ha utilizado servicios de alojamiento de archivos en la nube?;¿Ha participado en consultas ciudadanas o encuestas a través de internet (online) a propuestas de organizaciones públicas o sociales?;¿Ha elaborado y/o compartido documentos con otras personas de mi entorno laboral mediante herramientas colaborativas?;"¿Conoce y tiene en cuenta los ""códigos de buena conducta aceptados en Internet""?*";¿Usted sabe cómo generar un perfil público, personal o profesional en las Redes Sociales, controlando los detalles de la imagen que quiere transmitir?;¿Es capaz de utilizar los diferentes medios digitales para exponer de manera creativa: esquemas gráficos, mapas conceptuales, infografías?;¿Sabe editar y modificar con herramientas digitales, el formato de diferentes tipos de archivo: textos, fotografías, videos?;¿Usted utiliza algún formato o regla para referenciar y citar trabajos de investigación?;¿Conoce los fundamentos de los procesos digitales y de la creación de software. Entiendo los principios de la programación? ;¿Conoce y actua con prudencia cuando recibe mensajes cuyo remitente, contenido o archivo adjunto sea desconocido (SPAM)?;¿Se interesa en conocer las políticas de privacidad de las plataformas que utiliza en Internet, así como el tratamiento que hacen de sus datos personales?;¿Se mantiene informado y actualizado sobre hábitos saludables y seguros en el uso de la tecnología, y los fomenta y los difunde?;¿Conoce cómo reciclar la basura electrónica?;¿Es capaz de identificar un problema técnico de los dispositivos digitales y/o aplicaciones y entornos que utiliza?;¿Es capaz de evaluar y elegir de manera adecuada un dispositivo, software, aplicación o servicio para realizar sus tareas?;¿Participa en experiencias innovadoras relacionadas con el uso de nuevas tecnologías?;¿Conoce su nivel de competencia digital e identifica claramente sus carencias con respecto a los requisitos de su entorno laboral? ;Edad:;Indique el nombre del Gremio, Cámara o Asociación:;Puntuación
Ciudadano;MICRO (ventas anuales menores a $100.000 - 1 a 9 empleados);No;No;Guayas;Masculino;Otras actividades de servicios.;;Si;Si;;No;;;Consumidores finales;Consumidores finales;No;No;Usuario retiro en el local;No;Pago en efectivo (contra entrega);1 a 3 horas;Estrategias de marketing digital.;No;Si;No;Producción::Medio~Compras::Bajo~Ventas::Medio~Logística::Medio~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Medio;Producción::Medio~Compras::Medio~Ventas::Medio~Logística::Medio~Finanzas::Medio~Servicios Postventa::Bajo~I+D+i::Bajo;No;;;Bajo;Bajo;Bajo;Medio;Medio;Medio;Medio;Infraestructura digital::Medio~Tecnologías de automatización::Medio~Análisis de datos::Medio~Seguridad de los datos::Medio~Tecnologías Cloud (Nube)::Medio~Software colaborativo::Bajo~Habilidades no técnicas como la comprensión del proceso tecnológico::Medio;Producción::Medio~Compras::Medio~Ventas::Medio~Logística::Medio~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Medio;No;No;Si;Si;Si;Si;No;No;No;No;Si;No;;Si;Si;Medio;Conectividad: Cloud, IoT, Ciberseguridad::Bajo~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Medio~Datos digitales: Big Data, Analytics, Wereables::Bajo~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;No;Si;Si;No;Si;Si;No;No;No;No;Si;Si;Si;Si;Si;No;No;Si;Si;No;No;No;Si;Si;Si;Si;Si;Si;Si;Si;35;;100
Microempresarios;MICRO (ventas anuales menores a $100.000 - 1 a 9 empleados);No;No;Imbabura;Femenino;Actividades de alojamiento y de servicio de comida.;;Si;Si;;No;;;Consumidores finales;Otras empresas ¿Cuáles?~Supermaxi;No;Si;Usuario retiro en el local;No;Pago en efectivo (contra entrega);1 semana;Estrategias de penetración en el mercado.;No;Si;No;Producción::Bajo~Compras::Medio~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;Producción::Alto~Compras::Medio~Ventas::Alto~Logística::Alto~Finanzas::Alto~Servicios Postventa::Alto~I+D+i::Alto;No;;;Medio;Bajo;Medio;Bajo;Bajo;Bajo;Bajo;Infraestructura digital::Bajo~Tecnologías de automatización::Bajo~Análisis de datos::Bajo~Seguridad de los datos::Bajo~Tecnologías Cloud (Nube)::Bajo~Software colaborativo::Bajo~Habilidades no técnicas como la comprensión del proceso tecnológico::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;Si;No;No;No;No;No;No;No;No;No;No;No;;No;No;Medio;Conectividad: Cloud, IoT, Ciberseguridad::Bajo~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Bajo~Datos digitales: Big Data, Analytics, Wereables::Bajo~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;No;No;Si;No;No;No;No;No;Si;Si;Si;No;No;Si;No;No;No;No;No;Si;23;;78
Ciudadano;MICRO (ventas anuales menores a $100.000 - 1 a 9 empleados);No;Si;Carchi;Femenino;Otras actividades de servicios.;;Si;No;Si;No;;;;;;No;Usuario retiro en el local;No;Pago en efectivo (contra entrega);1 a 3 horas;Ninguna;No;Si;No;Producción::Medio~Compras::Medio~Ventas::Medio~Logística::Medio~Finanzas::Medio~Servicios Postventa::Medio~I+D+i::Medio;Producción::Medio~Compras::Medio~Ventas::Medio~Logística::Medio~Finanzas::Medio~Servicios Postventa::Medio~I+D+i::Medio;No;;;Medio;Medio;Medio;Medio;Medio;Medio;Medio;Infraestructura digital::Medio~Tecnologías de automatización::Medio~Análisis de datos::Medio~Seguridad de los datos::Medio~Tecnologías Cloud (Nube)::Medio~Software colaborativo::Medio~Habilidades no técnicas como la comprensión del proceso tecnológico::Medio;Producción::Medio~Compras::Medio~Ventas::Medio~Logística::Medio~Finanzas::Medio~Servicios Postventa::Medio~I+D+i::Medio;No;No;No;No;No;No;No;No;No;No;No;No;;No;No;Medio;Conectividad: Cloud, IoT, Ciberseguridad::Medio~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Medio~Datos digitales: Big Data, Analytics, Wereables::Medio~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Medio;Bajo;Medio;Medio;Medio;Medio;Medio;Medio;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;46;;93
Ciudadano;PEQUEÑA (ventas anuales menores a $100.001 a $1.000.000 - 10 a 49 empleados);No;No;El Oro;Femenino;NO APLICA;;No;No;No;No;;;;;;No;Usuario retiro en el local;No;Pago en efectivo (contra entrega);1 a 3 días;Ninguna;No;No;No;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;;;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Infraestructura digital::Bajo~Tecnologías de automatización::Bajo~Análisis de datos::Bajo~Seguridad de los datos::Bajo~Tecnologías Cloud (Nube)::Bajo~Software colaborativo::Bajo~Habilidades no técnicas como la comprensión del proceso tecnológico::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;No;No;No;No;No;No;No;No;No;No;No;;No;No;Bajo;Conectividad: Cloud, IoT, Ciberseguridad::Bajo~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Bajo~Datos digitales: Big Data, Analytics, Wereables::Bajo~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;27;;43
Ciudadano;MICRO (ventas anuales menores a $100.000 - 1 a 9 empleados);No;No;Imbabura;Femenino;NO APLICA;;Si;No;Si;No;;;;;;No;Usuario retiro en el local;No;Pago en efectivo (contra entrega);;Ninguna;No;No;No;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;;;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Infraestructura digital::Bajo~Tecnologías de automatización::Bajo~Análisis de datos::Bajo~Seguridad de los datos::Bajo~Tecnologías Cloud (Nube)::Bajo~Software colaborativo::Bajo~Habilidades no técnicas como la comprensión del proceso tecnológico::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;No;No;No;No;No;No;No;No;No;No;No;;No;No;Bajo;Conectividad: Cloud, IoT, Ciberseguridad::Bajo~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Bajo~Datos digitales: Big Data, Analytics, Wereables::Bajo~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;Si;Si;Si;Si;Si;No;Si;Si;No;Si;Si;Si;Si;Si;No;No;No;29;;58
Ciudadano;MICRO (ventas anuales menores a $100.000 - 1 a 9 empleados);Si;No;Loja;Femenino;Agricultura, ganadería y pesca.;;Si;No;Si;No;;;;;;Si;Usuario retiro en el local;No;Pago en efectivo (contra entrega);1 a 3 horas;Ninguna;No;Si;No;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Medio~Servicios Postventa::Medio~I+D+i::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Medio~Servicios Postventa::Bajo~I+D+i::Bajo;No;;;Medio;Medio;Bajo;Bajo;Bajo;Bajo;Bajo;Infraestructura digital::Bajo~Tecnologías de automatización::Bajo~Análisis de datos::Bajo~Seguridad de los datos::Bajo~Tecnologías Cloud (Nube)::Bajo~Software colaborativo::Bajo~Habilidades no técnicas como la comprensión del proceso tecnológico::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;No;No;No;No;No;No;No;No;No;No;No;;No;No;Bajo;Conectividad: Cloud, IoT, Ciberseguridad::Bajo~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Medio~Datos digitales: Big Data, Analytics, Wereables::Bajo~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;37;;53
Microempresarios;MICRO (ventas anuales menores a $100.000 - 1 a 9 empleados);No;No;El Oro;Femenino;Agricultura, ganadería y pesca.;;Si;No;No;No;;;;;;Si;Usuario retiro en el local;No;Pago en efectivo (contra entrega);1 a 3 horas;Ninguna;No;No;No;Producción::Medio~Compras::Alto~Ventas::Medio~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;Producción::Medio~Compras::Alto~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;;;Medio;Medio;Medio;Medio;Medio;Alto;Alto;Infraestructura digital::Bajo~Tecnologías de automatización::Bajo~Análisis de datos::Bajo~Seguridad de los datos::Bajo~Tecnologías Cloud (Nube)::Bajo~Software colaborativo::Bajo~Habilidades no técnicas como la comprensión del proceso tecnológico::Bajo;Producción::Alto~Compras::Alto~Ventas::Alto~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;Si;No;No;No;No;No;No;No;No;No;No;;No;No;Medio;Conectividad: Cloud, IoT, Ciberseguridad::Bajo~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Bajo~Datos digitales: Big Data, Analytics, Wereables::Bajo~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;37;;69
Microempresarios;MICRO (ventas anuales menores a $100.000 - 1 a 9 empleados);No;No;Cotopaxi;Masculino;NO APLICA;;Si;Si;;No;;;Consumidores finales;Consumidores finales;No;No;Usuario retiro en el local;No;Pago en efectivo (contra entrega)::Transferencia Bancaria;1 a 3 horas;Estrategias de segmentación.;No;No;No;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;;;Bajo;Bajo;Bajo;Bajo;Medio;Bajo;Bajo;Infraestructura digital::Bajo~Tecnologías de automatización::Bajo~Análisis de datos::Bajo~Seguridad de los datos::Bajo~Tecnologías Cloud (Nube)::Bajo~Software colaborativo::Bajo~Habilidades no técnicas como la comprensión del proceso tecnológico::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;Si;Si;Si;Si;Si;No;No;No;No;No;No;;No;Si;Bajo;Conectividad: Cloud, IoT, Ciberseguridad::Bajo~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Bajo~Datos digitales: Big Data, Analytics, Wereables::Bajo~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Medio;Bajo;Si;CEO – Chief Executive Officer::Bajo~CDO - Chief Digital Officer::Bajo~CMO – Chief Marketing Officer::Bajo~CCEO – Chief Customer Experience Officer::Bajo~CIO – Chief Information Officer::Bajo~CPO - Chief People Officer::Bajo~CCO – Chief Culture Officer::Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;Si;Si;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;37;;69
Ciudadano;PEQUEÑA (ventas anuales menores a $100.001 a $1.000.000 - 10 a 49 empleados);No;No;El Oro;Masculino;NO APLICA;;No;No;No;No;;;;;;No;Usuario retiro en el local;No;Pago en efectivo (contra entrega);1 a 3 días;Ninguna;No;No;No;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;;;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Infraestructura digital::Bajo~Tecnologías de automatización::Bajo~Análisis de datos::Bajo~Seguridad de los datos::Bajo~Tecnologías Cloud (Nube)::Bajo~Software colaborativo::Bajo~Habilidades no técnicas como la comprensión del proceso tecnológico::Bajo;Producción::Bajo~Compras::Bajo~Ventas::Bajo~Logística::Bajo~Finanzas::Bajo~Servicios Postventa::Bajo~I+D+i::Bajo;No;No;No;No;No;No;No;No;No;No;No;No;;No;No;Bajo;Conectividad: Cloud, IoT, Ciberseguridad::Bajo~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Bajo~Datos digitales: Big Data, Analytics, Wereables::Bajo~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;Bajo;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;52;;43
Pyme;MICRO (ventas anuales menores a $100.000 - 1 a 9 empleados);No;No;El Oro;Femenino;Agricultura, ganadería y pesca.;;Si;No;No;No;;;;;;No;Usuario retiro en el local;No;Pago en efectivo (contra entrega);1 a 3 horas;Estrategias de segmentación.;No;No;No;Producción::Medio~Compras::Medio~Ventas::Medio~Logística::Medio~Finanzas::Medio~Servicios Postventa::Medio~I+D+i::Medio;Producción::Medio~Compras::Medio~Ventas::Medio~Logística::Medio~Finanzas::Medio~Servicios Postventa::Medio~I+D+i::Medio;No;;;Medio;Medio;Medio;Medio;Medio;Medio;Medio;Infraestructura digital::Medio~Tecnologías de automatización::Medio~Análisis de datos::Medio~Seguridad de los datos::Medio~Tecnologías Cloud (Nube)::Medio~Software colaborativo::Medio~Habilidades no técnicas como la comprensión del proceso tecnológico::Medio;Producción::Medio~Compras::Medio~Ventas::Medio~Logística::Medio~Finanzas::Medio~Servicios Postventa::Medio~I+D+i::Medio;No;Si;No;Si;Si;Si;Si;No;Si;No;No;No;;No;No;Medio;Conectividad: Cloud, IoT, Ciberseguridad::Medio~Aplicaciones: Movilidad, Apps, redes sociales, plataformas colaborativas::Medio~Datos digitales: Big Data, Analytics, Wereables::Medio~Automatización: Realidad Virtual, Realidad Aumentada, Robótica, Impresión 3D, Sensores y sistemas embebidos::Medio;Medio;Medio;Bajo;Medio;Medio;Medio;Medio;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;No;No;Si;Si;No;No;No;Si;No;No;No;Si;No;No;Si;Si;Si;Si;No;No;No;No;Si;No;No;Si;Si;Si;No;No;51;;110
